doc_id,item,category,amount,price,discount
1cd71aa8948b,Контейнер для еды,Кухонная утварь,1,1360,0.0
1cd71aa8948b,Шторы,Текстиль,5,23525,22769.88
41504fb0e890,Губка для посуды,Хозтовары,2,730,0.0
41504fb0e890,Швабра,Хозтовары,2,4744,0.0
41504fb0e890,Fairy,Бытовая химия,5,1095,524.15
41504fb0e890,Контейнер для еды,Кухонная утварь,4,2371,0.0
41504fb0e890,Fairy,Бытовая химия,4,921,431.82
41504fb0e890,Сковорода,Посуда,4,8391,0.0
41504fb0e890,Сковорода,Посуда,2,8392,0.0
9843665c9412,Кастрюля,Посуда,1,20026,0.0
9843665c9412,Сковорода,Посуда,1,8194,0.0
9843665c9412,Мусорные пакеты,Хозтовары,5,1201,0.0
9843665c9412,Кружка,Посуда,4,3742,0.0
f44a1aac2705,Domestos,Бытовая химия,1,1335,73.77
f44a1aac2705,Сковорода,Посуда,5,13714,9488.81
f44a1aac2705,Швабра,Хозтовары,4,5616,2169.34
f44a1aac2705,Fairy,Бытовая химия,2,977,0.0
f44a1aac2705,Fairy,Бытовая химия,2,975,234.9
a42f867cad82,Шторы,Текстиль,3,41222,0.0
a42f867cad82,Кастрюля,Посуда,1,23573,4709.75
a42f867cad82,Мусорные пакеты,Хозтовары,2,1987,513.12
a42f867cad82,Fairy,Бытовая химия,3,986,0.0
84f54f0e5b13,Полотенце,Текстиль,3,3790,0.0
84f54f0e5b13,Кружка,Посуда,3,3582,0.0
84f54f0e5b13,Плед,Текстиль,1,19193,1792.43
84f54f0e5b13,Полотенце,Текстиль,5,3409,0.0
84f54f0e5b13,Губка для посуды,Хозтовары,5,674,0.0
84f54f0e5b13,Губка для посуды,Хозтовары,2,448,136.57
84f54f0e5b13,Набор тарелок,Посуда,5,13125,0.0
2d8a5d1ee738,Domestos,Бытовая химия,3,1542,0.0
2d8a5d1ee738,Кружка,Посуда,4,3866,0.0
2d8a5d1ee738,Fairy,Бытовая химия,2,904,211.35
2d8a5d1ee738,Шторы,Текстиль,2,24247,0.0
2d8a5d1ee738,Шторы,Текстиль,1,40833,2506.57
2d8a5d1ee738,Набор тарелок,Посуда,4,14140,0.0
c6bb7c11bd1a,Fairy,Бытовая химия,2,950,0.0
c6bb7c11bd1a,Швабра,Хозтовары,4,6853,0.0
c6bb7c11bd1a,Lenor,Бытовая химия,3,2150,641.7
c6bb7c11bd1a,Плед,Текстиль,5,17677,0.0
c6bb7c11bd1a,Постельное белье,Текстиль,5,13443,0.0
1f310c29dcf8,Мусорные пакеты,Хозтовары,4,1078,0.0
1f310c29dcf8,Полотенце,Текстиль,5,4730,0.0
1f310c29dcf8,Швабра,Хозтовары,4,11858,0.0
1f310c29dcf8,Контейнер для еды,Кухонная утварь,3,2419,0.0
1f310c29dcf8,Нож кухонный,Кухонная утварь,4,10312,0.0
864116d67cca,Domestos,Бытовая химия,4,1474,0.0
864116d67cca,Ariel,Бытовая химия,1,5931,0.0
864116d67cca,Набор тарелок,Посуда,5,5792,4598.44
864116d67cca,Швабра,Хозтовары,4,5314,0.0
864116d67cca,Ведро,Хозтовары,1,5962,0.0
864116d67cca,Lenor,Бытовая химия,4,1903,0.0
718294ac0737,Нож кухонный,Кухонная утварь,1,11059,1077.74
718294ac0737,Domestos,Бытовая химия,2,2476,0.0
718294ac0737,Плед,Текстиль,5,7123,0.0
4d14dcd97354,Полотенце,Текстиль,2,4218,0.0
4d14dcd97354,Mr Proper,Бытовая химия,3,1362,0.0
4d14dcd97354,Мусорные пакеты,Хозтовары,1,879,166.31
4d14dcd97354,Набор тарелок,Посуда,3,7814,0.0
4d14dcd97354,Разделочная доска,Кухонная утварь,2,3298,0.0
4d14dcd97354,Lenor,Бытовая химия,4,2364,0.0
7eaad191be3f,Контейнер для еды,Кухонная утварь,1,2965,0.0
7eaad191be3f,Ведро,Хозтовары,4,4223,0.0
7eaad191be3f,Кастрюля,Посуда,1,20837,0.0
f08bb19ed5fa,Lenor,Бытовая химия,2,2805,0.0
f08bb19ed5fa,Fairy,Бытовая химия,3,1097,0.0
f08bb19ed5fa,Lenor,Бытовая химия,5,3898,0.0
6f1068403900,Полотенце,Текстиль,3,4920,1655.56
6f1068403900,Ariel,Бытовая химия,1,3841,0.0
6f1068403900,Постельное белье,Текстиль,1,30571,5891.03
6f1068403900,Ведро,Хозтовары,1,2290,449.71
6f1068403900,Domestos,Бытовая химия,5,2342,0.0
6f1068403900,Кружка,Посуда,2,2576,0.0
6f1068403900,Lenor,Бытовая химия,3,2537,954.33
68305e926121,Шторы,Текстиль,3,22253,0.0
68305e926121,Кружка,Посуда,5,2944,798.5
68305e926121,Mr Proper,Бытовая химия,5,2468,1863.45
68305e926121,Полотенце,Текстиль,2,3094,0.0
68305e926121,Губка для посуды,Хозтовары,2,519,0.0
68305e926121,Сковорода,Посуда,3,17801,0.0
d89f1c5a45ac,Кастрюля,Посуда,5,21063,17575.33
d89f1c5a45ac,Разделочная доска,Кухонная утварь,5,2723,2502.88
d89f1c5a45ac,Контейнер для еды,Кухонная утварь,1,1923,269.57
d89f1c5a45ac,Кастрюля,Посуда,1,9734,0.0
511b37f2f263,Fairy,Бытовая химия,3,1157,394.27
511b37f2f263,Mr Proper,Бытовая химия,2,1919,0.0
511b37f2f263,Полотенце,Текстиль,4,5592,2921.5
511b37f2f263,Кружка,Посуда,1,3901,0.0
511b37f2f263,Контейнер для еды,Кухонная утварь,4,1520,1112.73
511b37f2f263,Ariel,Бытовая химия,1,4016,0.0
511b37f2f263,Нож кухонный,Кухонная утварь,5,11660,0.0
c4d47ee1f576,Губка для посуды,Хозтовары,1,391,0.0
c4d47ee1f576,Мусорные пакеты,Хозтовары,4,1095,798.22
c4d47ee1f576,Mr Proper,Бытовая химия,1,1820,0.0
cac16f3f4c7b,Губка для посуды,Хозтовары,1,769,88.95
cac16f3f4c7b,Ariel,Бытовая химия,2,6178,0.0
cac16f3f4c7b,Постельное белье,Текстиль,5,17519,0.0
cac16f3f4c7b,Сковорода,Посуда,2,12611,2968.44
cac16f3f4c7b,Набор тарелок,Посуда,2,11324,0.0
cac16f3f4c7b,Разделочная доска,Кухонная утварь,5,4173,0.0
29da1fcd2ebb,Губка для посуды,Хозтовары,2,591,109.43
29da1fcd2ebb,Разделочная доска,Кухонная утварь,2,2489,0.0
29da1fcd2ebb,Мусорные пакеты,Хозтовары,5,1908,0.0
29da1fcd2ebb,Fairy,Бытовая химия,3,1183,611.43
29da1fcd2ebb,Mr Proper,Бытовая химия,1,2012,233.77
0362e1eabe58,Контейнер для еды,Кухонная утварь,5,859,0.0
0362e1eabe58,Нож кухонный,Кухонная утварь,5,11224,0.0
0362e1eabe58,Domestos,Бытовая химия,3,1869,0.0
0362e1eabe58,Кружка,Посуда,3,2732,0.0
0362e1eabe58,Lenor,Бытовая химия,2,3887,0.0
48889d3c71cd,Сковорода,Посуда,1,9787,0.0
48889d3c71cd,Кружка,Посуда,2,1471,0.0
48889d3c71cd,Ведро,Хозтовары,5,5334,0.0
48889d3c71cd,Lenor,Бытовая химия,2,3800,0.0
6211e7ea6320,Fairy,Бытовая химия,3,914,0.0
6211e7ea6320,Швабра,Хозтовары,3,6041,0.0
6211e7ea6320,Кастрюля,Посуда,4,24473,0.0
fd22ef874918,Плед,Текстиль,4,19700,0.0
bb056291a847,Губка для посуды,Хозтовары,1,470,29.48
1de6754405f1,Кружка,Посуда,2,2706,0.0
1de6754405f1,Постельное белье,Текстиль,4,22734,0.0
ec318426bfe6,Сковорода,Посуда,3,15125,3415.01
ec318426bfe6,Разделочная доска,Кухонная утварь,5,4792,0.0
ec318426bfe6,Разделочная доска,Кухонная утварь,1,1841,0.0
ec318426bfe6,Lenor,Бытовая химия,2,3180,0.0
ec318426bfe6,Контейнер для еды,Кухонная утварь,1,2239,0.0
002685166e2c,Швабра,Хозтовары,3,11359,0.0
002685166e2c,Набор тарелок,Посуда,3,6373,0.0
002685166e2c,Lenor,Бытовая химия,2,2130,0.0
002685166e2c,Полотенце,Текстиль,4,5629,2987.64
0de3d9bab8f7,Lenor,Бытовая химия,4,2897,604.34
0de3d9bab8f7,Кружка,Посуда,1,1851,154.71
0de3d9bab8f7,Кастрюля,Посуда,1,24967,0.0
0de3d9bab8f7,Сковорода,Посуда,3,16035,8463.61
5e621984b4d9,Швабра,Хозтовары,4,4550,0.0
5e621984b4d9,Кастрюля,Посуда,4,14996,0.0
5e621984b4d9,Шторы,Текстиль,5,41619,0.0
5e621984b4d9,Нож кухонный,Кухонная утварь,2,6490,0.0
5e621984b4d9,Ariel,Бытовая химия,3,5227,1689.25
5e621984b4d9,Ariel,Бытовая химия,2,5745,0.0
5e621984b4d9,Кружка,Посуда,2,1251,332.64
290ada3fb664,Ведро,Хозтовары,4,3527,0.0
290ada3fb664,Постельное белье,Текстиль,3,28435,0.0
290ada3fb664,Губка для посуды,Хозтовары,1,421,0.0
290ada3fb664,Набор тарелок,Посуда,4,10505,5212.2
