doc_id,item,category,amount,price,discount
8b2d3c4b3425,Швабра,Хозтовары,2,11238,0.0
8b2d3c4b3425,Постельное белье,Текстиль,1,12026,0.0
8b2d3c4b3425,Мусорные пакеты,Хозтовары,2,1092,0.0
8b2d3c4b3425,Сковорода,Посуда,5,10128,0.0
8b2d3c4b3425,Швабра,Хозтовары,5,10653,0.0
b80aa05e1070,Полотенце,Текстиль,2,3896,1452.5
b80aa05e1070,Fairy,Бытовая химия,2,1184,439.43
b80aa05e1070,Шторы,Текстиль,5,32311,0.0
b80aa05e1070,Fairy,Бытовая химия,1,1194,90.91
c1783efe64b0,Нож кухонный,Кухонная утварь,5,6665,0.0
c1783efe64b0,Fairy,Бытовая химия,2,1119,0.0
c1783efe64b0,Кастрюля,Посуда,2,13508,0.0
c1783efe64b0,Кружка,Посуда,1,1502,0.0
c1783efe64b0,Разделочная доска,Кухонная утварь,1,3097,0.0
c1783efe64b0,Domestos,Бытовая химия,2,1633,0.0
5b94a90b16bb,Нож кухонный,Кухонная утварь,1,5735,964.85
5b94a90b16bb,Ariel,Бытовая химия,2,4280,1305.06
5b94a90b16bb,Губка для посуды,Хозтовары,4,383,0.0
5b94a90b16bb,Губка для посуды,Хозтовары,2,863,0.0
5b94a90b16bb,Mr Proper,Бытовая химия,1,1725,0.0
5b94a90b16bb,Сковорода,Посуда,1,15160,2082.63
39d414fa5426,Мусорные пакеты,Хозтовары,5,1303,0.0
dea879dcc03e,Domestos,Бытовая химия,4,1730,1376.63
dea879dcc03e,Постельное белье,Текстиль,5,24471,0.0
67d66c9c85c8,Кастрюля,Посуда,3,21455,0.0
67d66c9c85c8,Плед,Текстиль,3,10093,3082.62
67d66c9c85c8,Ведро,Хозтовары,2,4925,0.0
67d66c9c85c8,Набор тарелок,Посуда,2,7502,0.0
67d66c9c85c8,Постельное белье,Текстиль,5,12683,0.0
67d66c9c85c8,Набор тарелок,Посуда,4,12768,8058.87
f0650d1ecd57,Mr Proper,Бытовая химия,2,2083,310.7
f0650d1ecd57,Сковорода,Посуда,1,15782,2306.94
f0650d1ecd57,Fairy,Бытовая химия,1,771,0.0
4d9bfb4cc2f2,Fairy,Бытовая химия,3,1178,0.0
4d9bfb4cc2f2,Плед,Текстиль,1,17670,3479.98
529639ce47dc,Постельное белье,Текстиль,5,29918,0.0
529639ce47dc,Domestos,Бытовая химия,4,2029,0.0
529639ce47dc,Шторы,Текстиль,5,45458,0.0
529639ce47dc,Ariel,Бытовая химия,5,6809,0.0
529639ce47dc,Lenor,Бытовая химия,5,2203,0.0
529639ce47dc,Разделочная доска,Кухонная утварь,5,4445,0.0
529639ce47dc,Кружка,Посуда,3,2943,0.0
09efe300eb23,Domestos,Бытовая химия,4,2125,0.0
09efe300eb23,Постельное белье,Текстиль,5,12294,0.0
09efe300eb23,Набор тарелок,Посуда,3,12227,4415.8
09efe300eb23,Кружка,Посуда,2,1831,0.0
09efe300eb23,Domestos,Бытовая химия,2,1814,265.22
09efe300eb23,Разделочная доска,Кухонная утварь,1,3396,0.0
09efe300eb23,Плед,Текстиль,5,9115,0.0
bfcf5f827313,Domestos,Бытовая химия,2,2171,340.49
bfcf5f827313,Постельное белье,Текстиль,1,25469,0.0
bfcf5f827313,Fairy,Бытовая химия,5,727,0.0
bfcf5f827313,Mr Proper,Бытовая химия,3,1513,0.0
bfcf5f827313,Mr Proper,Бытовая химия,3,2366,0.0
bfcf5f827313,Полотенце,Текстиль,2,4158,1198.15
bfcf5f827313,Губка для посуды,Хозтовары,1,844,0.0
217388482bed,Ведро,Хозтовары,1,4182,0.0
e815c4d38b9b,Ведро,Хозтовары,2,2612,0.0
e815c4d38b9b,Разделочная доска,Кухонная утварь,3,2654,0.0
a1465cc9adef,Нож кухонный,Кухонная утварь,1,4810,0.0
a1465cc9adef,Разделочная доска,Кухонная утварь,5,3919,3593.75
a1465cc9adef,Набор тарелок,Посуда,1,8649,809.67
a1465cc9adef,Контейнер для еды,Кухонная утварь,1,1153,227.07
a1465cc9adef,Шторы,Текстиль,5,19328,0.0
a1465cc9adef,Fairy,Бытовая химия,5,1022,0.0
a1465cc9adef,Мусорные пакеты,Хозтовары,4,1842,0.0
94cdefb70ce9,Сковорода,Посуда,1,13533,0.0
94cdefb70ce9,Domestos,Бытовая химия,5,1441,1427.67
22a279a0ad3b,Нож кухонный,Кухонная утварь,4,5605,0.0
22a279a0ad3b,Ведро,Хозтовары,1,4405,756.34
22a279a0ad3b,Набор тарелок,Посуда,4,10904,0.0
22a279a0ad3b,Шторы,Текстиль,1,33736,0.0
22a279a0ad3b,Разделочная доска,Кухонная утварь,2,2403,0.0
22a279a0ad3b,Ariel,Бытовая химия,5,4036,2669.99
22a279a0ad3b,Полотенце,Текстиль,4,3610,0.0
9dd3789da949,Ariel,Бытовая химия,2,6107,0.0
9dd3789da949,Сковорода,Посуда,1,8429,0.0
9dd3789da949,Мусорные пакеты,Хозтовары,2,1589,337.66
9dd3789da949,Сковорода,Посуда,3,8452,0.0
9dd3789da949,Плед,Текстиль,4,19746,0.0
9dd3789da949,Fairy,Бытовая химия,4,1053,0.0
9dd3789da949,Domestos,Бытовая химия,4,1308,0.0
f3339126abe9,Полотенце,Текстиль,4,3210,0.0
1c3c288d7e7d,Шторы,Текстиль,3,25300,0.0
1c3c288d7e7d,Губка для посуды,Хозтовары,2,364,0.0
1c3c288d7e7d,Fairy,Бытовая химия,1,763,84.51
1c3c288d7e7d,Шторы,Текстиль,1,49490,0.0
1c3c288d7e7d,Кружка,Посуда,2,2772,775.62
1c3c288d7e7d,Fairy,Бытовая химия,3,1090,0.0
1c3c288d7e7d,Мусорные пакеты,Хозтовары,2,1316,189.67
5f59e082af5a,Mr Proper,Бытовая химия,4,2356,0.0
5f59e082af5a,Сковорода,Посуда,3,7866,0.0
5f59e082af5a,Сковорода,Посуда,2,9550,0.0
bc945fa56d03,Контейнер для еды,Кухонная утварь,3,963,440.11
bc945fa56d03,Кастрюля,Посуда,4,10650,6966.97
bc945fa56d03,Нож кухонный,Кухонная утварь,4,5205,0.0
4bfebda8fb17,Fairy,Бытовая химия,3,1138,0.0
4bfebda8fb17,Плед,Текстиль,4,16247,0.0
4bfebda8fb17,Швабра,Хозтовары,2,11883,0.0
4bfebda8fb17,Плед,Текстиль,1,13927,0.0
136f54db4303,Плед,Текстиль,1,17359,1777.98
136f54db4303,Domestos,Бытовая химия,2,1208,0.0
136f54db4303,Полотенце,Текстиль,1,5780,534.95
eb72e10fc27e,Ariel,Бытовая химия,2,5796,0.0
eb72e10fc27e,Контейнер для еды,Кухонная утварь,3,2747,0.0
e0ca86facc10,Разделочная доска,Кухонная утварь,4,1894,0.0
e0ca86facc10,Ariel,Бытовая химия,5,3640,0.0
e0ca86facc10,Domestos,Бытовая химия,2,1243,404.68
e0ca86facc10,Швабра,Хозтовары,5,4119,0.0
c0aa8e0ed098,Разделочная доска,Кухонная утварь,3,4492,0.0
c0aa8e0ed098,Domestos,Бытовая химия,1,1363,202.14
c0aa8e0ed098,Нож кухонный,Кухонная утварь,5,6570,3476.79
c0aa8e0ed098,Полотенце,Текстиль,3,3806,0.0
c0aa8e0ed098,Швабра,Хозтовары,3,10753,0.0
c0aa8e0ed098,Нож кухонный,Кухонная утварь,1,5180,0.0
c0aa8e0ed098,Сковорода,Посуда,3,17577,0.0
fed584f8d95c,Швабра,Хозтовары,4,5622,0.0
fed584f8d95c,Постельное белье,Текстиль,5,14716,10881.53
fed584f8d95c,Fairy,Бытовая химия,5,1045,318.9
fed584f8d95c,Разделочная доска,Кухонная утварь,5,3999,0.0
fed584f8d95c,Набор тарелок,Посуда,4,8447,0.0
fed584f8d95c,Fairy,Бытовая химия,2,1154,0.0
c1bc805e2dac,Ведро,Хозтовары,1,3610,0.0
c1bc805e2dac,Ведро,Хозтовары,5,3419,0.0
c1bc805e2dac,Fairy,Бытовая химия,1,714,0.0
c1bc805e2dac,Постельное белье,Текстиль,5,18896,0.0
c1bc805e2dac,Мусорные пакеты,Хозтовары,2,953,0.0
c1bc805e2dac,Мусорные пакеты,Хозтовары,1,1810,0.0
1cfbfa94031d,Губка для посуды,Хозтовары,5,330,0.0
1cfbfa94031d,Mr Proper,Бытовая химия,5,1987,0.0
1cfbfa94031d,Швабра,Хозтовары,5,9054,3038.4
1cfbfa94031d,Разделочная доска,Кухонная утварь,1,4206,563.17
1cfbfa94031d,Швабра,Хозтовары,5,9412,3778.62
1cfbfa94031d,Lenor,Бытовая химия,2,3470,0.0
1cfbfa94031d,Domestos,Бытовая химия,3,1575,764.76
98205aff486d,Губка для посуды,Хозтовары,2,502,0.0
98205aff486d,Ведро,Хозтовары,4,2802,0.0
98205aff486d,Ariel,Бытовая химия,2,4092,1405.57
98205aff486d,Плед,Текстиль,1,11764,0.0
ee72e269fd01,Контейнер для еды,Кухонная утварь,1,1699,0.0
ee72e269fd01,Mr Proper,Бытовая химия,1,1998,187.5
ee72e269fd01,Шторы,Текстиль,3,20776,12369.03
fd369c78dc04,Плед,Текстиль,1,18767,0.0
2f541c17d905,Сковорода,Посуда,2,9731,0.0
2f541c17d905,Шторы,Текстиль,5,35302,0.0
2f541c17d905,Mr Proper,Бытовая химия,3,1935,0.0
2f541c17d905,Domestos,Бытовая химия,5,1947,0.0
2f541c17d905,Плед,Текстиль,3,14401,0.0
2f541c17d905,Кастрюля,Посуда,3,8826,2943.76
856fb2a18858,Мусорные пакеты,Хозтовары,4,1405,0.0
856fb2a18858,Нож кухонный,Кухонная утварь,3,8067,4204.07
856fb2a18858,Контейнер для еды,Кухонная утварь,4,1488,0.0
856fb2a18858,Domestos,Бытовая химия,2,1848,0.0
856fb2a18858,Постельное белье,Текстиль,5,17242,0.0
856fb2a18858,Сковорода,Посуда,5,11080,2892.65
763113ae5c2d,Набор тарелок,Посуда,4,8499,0.0
763113ae5c2d,Ведро,Хозтовары,2,5172,1943.21
763113ae5c2d,Нож кухонный,Кухонная утварь,4,4526,0.0
169042659e86,Сковорода,Посуда,5,16449,0.0
169042659e86,Губка для посуды,Хозтовары,5,834,457.88
169042659e86,Набор тарелок,Посуда,1,13447,2344.55
