doc_id,item,category,amount,price,discount
5be448f2acbc,Швабра,Хозтовары,4,4502,1810.91
5be448f2acbc,Нож кухонный,Кухонная утварь,5,10320,0.0
5be448f2acbc,Мусорные пакеты,Хозтовары,1,790,0.0
57136b871584,Набор тарелок,Посуда,5,13866,0.0
57136b871584,Нож кухонный,Кухонная утварь,1,6788,0.0
57136b871584,Контейнер для еды,Кухонная утварь,3,2020,0.0
303463b0fa3c,Ведро,Хозтовары,4,6664,0.0
303463b0fa3c,Fairy,Бытовая химия,1,797,124.46
303463b0fa3c,Постельное белье,Текстиль,5,30862,0.0
303463b0fa3c,Кружка,Посуда,4,2270,0.0
303463b0fa3c,Кружка,Посуда,3,1835,970.8
303463b0fa3c,Набор тарелок,Посуда,5,6789,0.0
303463b0fa3c,Плед,Текстиль,1,8153,756.72
cb8d521d240d,Fairy,Бытовая химия,1,1016,0.0
cb8d521d240d,Fairy,Бытовая химия,3,1045,0.0
cb8d521d240d,Fairy,Бытовая химия,4,825,0.0
cb8d521d240d,Mr Proper,Бытовая химия,3,1578,0.0
cb8d521d240d,Полотенце,Текстиль,5,3237,0.0
cb8d521d240d,Набор тарелок,Посуда,4,10500,0.0
e432121883fc,Нож кухонный,Кухонная утварь,2,4190,0.0
e432121883fc,Шторы,Текстиль,5,47616,34461.83
fe8215430f32,Сковорода,Посуда,2,7726,0.0
fe8215430f32,Губка для посуды,Хозтовары,3,631,0.0
3572a08017e2,Контейнер для еды,Кухонная утварь,5,1164,0.0
3572a08017e2,Шторы,Текстиль,1,47267,5996.36
3572a08017e2,Полотенце,Текстиль,3,5950,0.0
c48baa552d3b,Контейнер для еды,Кухонная утварь,3,2604,0.0
c48baa552d3b,Швабра,Хозтовары,5,11612,0.0
c48baa552d3b,Губка для посуды,Хозтовары,5,753,554.63
c48baa552d3b,Fairy,Бытовая химия,4,968,0.0
c48baa552d3b,Fairy,Бытовая химия,1,1192,0.0
c48baa552d3b,Мусорные пакеты,Хозтовары,5,941,441.64
c48baa552d3b,Постельное белье,Текстиль,3,33830,0.0
993526cc3fb5,Ariel,Бытовая химия,1,6447,0.0
74dfcb544f00,Шторы,Текстиль,4,29149,14316.31
07d534d117f7,Шторы,Текстиль,1,30550,0.0
07d534d117f7,Mr Proper,Бытовая химия,2,1527,0.0
07d534d117f7,Mr Proper,Бытовая химия,3,2236,442.34
07d534d117f7,Швабра,Хозтовары,3,7819,3254.62
07d534d117f7,Кастрюля,Посуда,5,14467,0.0
dd765da3e891,Сковорода,Посуда,1,14454,949.93
dd765da3e891,Постельное белье,Текстиль,3,15707,0.0
c7ab6105bcaa,Швабра,Хозтовары,2,8252,0.0
74249d951aba,Контейнер для еды,Кухонная утварь,2,2837,0.0
74249d951aba,Швабра,Хозтовары,1,5701,0.0
74249d951aba,Нож кухонный,Кухонная утварь,1,8964,0.0
74249d951aba,Мусорные пакеты,Хозтовары,1,1909,0.0
74249d951aba,Нож кухонный,Кухонная утварь,4,8735,0.0
74249d951aba,Постельное белье,Текстиль,4,24968,0.0
74249d951aba,Набор тарелок,Посуда,2,7267,0.0
cb9cd1f3f0ed,Контейнер для еды,Кухонная утварь,2,1755,0.0
bdf7fdb4813c,Сковорода,Посуда,2,10535,0.0
94fb851ca2b5,Постельное белье,Текстиль,1,30837,0.0
1ffe36d8a38c,Постельное белье,Текстиль,1,19737,2612.95
1ffe36d8a38c,Ariel,Бытовая химия,3,3687,615.92
1ffe36d8a38c,Ведро,Хозтовары,5,6810,0.0
1ffe36d8a38c,Разделочная доска,Кухонная утварь,3,3990,0.0
c3a266dd8e30,Контейнер для еды,Кухонная утварь,2,2854,409.94
c3a266dd8e30,Domestos,Бытовая химия,1,2270,0.0
c3a266dd8e30,Полотенце,Текстиль,1,5136,0.0
c3a266dd8e30,Domestos,Бытовая химия,1,1659,0.0
c3a266dd8e30,Плед,Текстиль,1,13566,0.0
0ccf5774fc3c,Ariel,Бытовая химия,4,6790,0.0
0ccf5774fc3c,Кружка,Посуда,4,1623,0.0
0ccf5774fc3c,Полотенце,Текстиль,4,5005,1918.95
0ccf5774fc3c,Мусорные пакеты,Хозтовары,4,1924,1344.29
0ccf5774fc3c,Domestos,Бытовая химия,2,2002,0.0
0ccf5774fc3c,Mr Proper,Бытовая химия,1,2073,315.78
0361a4d5a3e6,Сковорода,Посуда,2,8430,3090.53
d392a66dfa8d,Lenor,Бытовая химия,1,2858,0.0
d392a66dfa8d,Domestos,Бытовая химия,2,1361,421.59
d392a66dfa8d,Кружка,Посуда,1,2824,0.0
d392a66dfa8d,Мусорные пакеты,Хозтовары,5,828,0.0
d392a66dfa8d,Сковорода,Посуда,1,6399,0.0
d392a66dfa8d,Ariel,Бытовая химия,2,6251,0.0
