doc_id,item,category,amount,price,discount
3eff03541777,Mr Proper,Бытовая химия,3,1894,0.0
6b11f5fe38fe,Сковорода,Посуда,4,9536,6745.88
6b11f5fe38fe,Нож кухонный,Кухонная утварь,1,4564,0.0
6b11f5fe38fe,Нож кухонный,Кухонная утварь,1,9067,0.0
6b11f5fe38fe,Швабра,Хозтовары,5,9177,8415.74
6b11f5fe38fe,Кастрюля,Посуда,3,11516,0.0
6b11f5fe38fe,Контейнер для еды,Кухонная утварь,1,1229,0.0
ec350e77c024,Мусорные пакеты,Хозтовары,4,1105,611.88
ec350e77c024,Набор тарелок,Посуда,2,12527,0.0
ec350e77c024,Полотенце,Текстиль,5,5380,0.0
ec350e77c024,Ведро,Хозтовары,5,2826,0.0
ec350e77c024,Разделочная доска,Кухонная утварь,1,3505,547.41
ec350e77c024,Domestos,Бытовая химия,3,1520,0.0
ec350e77c024,Шторы,Текстиль,1,44586,0.0
fcaef7b321dc,Контейнер для еды,Кухонная утварь,4,2378,0.0
fcaef7b321dc,Нож кухонный,Кухонная утварь,3,7139,0.0
fcaef7b321dc,Ariel,Бытовая химия,4,6936,0.0
fcaef7b321dc,Mr Proper,Бытовая химия,2,1422,0.0
fcaef7b321dc,Постельное белье,Текстиль,4,20507,5341.29
fcaef7b321dc,Fairy,Бытовая химия,4,1141,0.0
fcaef7b321dc,Постельное белье,Текстиль,4,19599,6375.79
fe3976b844a6,Кастрюля,Посуда,4,13196,0.0
fe3976b844a6,Ведро,Хозтовары,4,3592,0.0
fe3976b844a6,Губка для посуды,Хозтовары,2,771,0.0
fe3976b844a6,Швабра,Хозтовары,2,5886,0.0
fe3976b844a6,Нож кухонный,Кухонная утварь,3,6877,3652.49
fe3976b844a6,Кастрюля,Посуда,1,10266,1692.13
fe3976b844a6,Постельное белье,Текстиль,5,22996,0.0
08d62c8193cb,Контейнер для еды,Кухонная утварь,2,1193,0.0
6907900eab2c,Кружка,Посуда,4,3477,0.0
