doc_id,item,category,amount,price,discount
6b4e1378c15f,Fairy,Бытовая химия,4,871,461.75
6b4e1378c15f,Контейнер для еды,Кухонная утварь,5,2037,1641.87
6b4e1378c15f,Мусорные пакеты,Хозтовары,4,1718,0.0
863353e5fb88,Mr Proper,Бытовая химия,5,1698,0.0
863353e5fb88,Шторы,Текстиль,4,34374,0.0
863353e5fb88,Кружка,Посуда,2,2500,0.0
863353e5fb88,Мусорные пакеты,Хозтовары,4,678,336.3
863353e5fb88,Плед,Текстиль,5,9542,6348.69
5f8871cff1f2,Полотенце,Текстиль,5,4615,0.0
5f8871cff1f2,Domestos,Бытовая химия,5,1910,0.0
5f8871cff1f2,Плед,Текстиль,5,15790,13074.87
5f8871cff1f2,Fairy,Бытовая химия,5,869,0.0
5f8871cff1f2,Мусорные пакеты,Хозтовары,4,1993,0.0
5f8871cff1f2,Fairy,Бытовая химия,5,1024,265.04
6b6553f1cee6,Кастрюля,Посуда,5,19340,0.0
6b6553f1cee6,Набор тарелок,Посуда,1,5192,0.0
6b6553f1cee6,Кастрюля,Посуда,1,8752,0.0
6b6553f1cee6,Сковорода,Посуда,5,7337,0.0
6b6553f1cee6,Кастрюля,Посуда,4,9969,0.0
dec41d9e93dd,Domestos,Бытовая химия,1,1692,0.0
dec41d9e93dd,Кружка,Посуда,1,3623,531.95
dec41d9e93dd,Плед,Текстиль,4,11877,0.0
dec41d9e93dd,Полотенце,Текстиль,5,3000,0.0
735d5e3662ab,Контейнер для еды,Кухонная утварь,3,1474,680.93
735d5e3662ab,Разделочная доска,Кухонная утварь,1,1828,0.0
735d5e3662ab,Lenor,Бытовая химия,3,2238,0.0
735d5e3662ab,Кружка,Посуда,1,3019,0.0
0b5400fa0ee1,Domestos,Бытовая химия,4,1329,0.0
0b5400fa0ee1,Ведро,Хозтовары,1,4277,780.58
0b5400fa0ee1,Швабра,Хозтовары,2,10527,0.0
0b5400fa0ee1,Набор тарелок,Посуда,5,8659,8182.05
4a37d92f0ca7,Сковорода,Посуда,5,11563,0.0
3f7ad55b3d30,Мусорные пакеты,Хозтовары,2,1680,469.35
3f7ad55b3d30,Нож кухонный,Кухонная утварь,1,5672,765.27
3f7ad55b3d30,Разделочная доска,Кухонная утварь,4,3022,0.0
3f7ad55b3d30,Швабра,Хозтовары,1,11949,0.0
d6252d726f43,Плед,Текстиль,4,19247,0.0
d6252d726f43,Сковорода,Посуда,1,9071,1052.68
d6252d726f43,Lenor,Бытовая химия,2,3233,0.0
d6252d726f43,Нож кухонный,Кухонная утварь,1,10838,0.0
650a40c08fc2,Кружка,Посуда,1,3666,0.0
650a40c08fc2,Контейнер для еды,Кухонная утварь,3,1190,341.56
650a40c08fc2,Швабра,Хозтовары,4,6784,0.0
650a40c08fc2,Кружка,Посуда,4,1355,0.0
650a40c08fc2,Ariel,Бытовая химия,3,5455,0.0
50eb8343e48f,Сковорода,Посуда,1,8325,744.96
50eb8343e48f,Domestos,Бытовая химия,3,2057,0.0
50eb8343e48f,Кружка,Посуда,3,2527,1268.65
50eb8343e48f,Нож кухонный,Кухонная утварь,1,7477,0.0
7ef5786e2166,Fairy,Бытовая химия,2,725,0.0
7ef5786e2166,Мусорные пакеты,Хозтовары,1,1260,0.0
7ef5786e2166,Ariel,Бытовая химия,5,5894,0.0
7ef5786e2166,Набор тарелок,Посуда,1,10178,0.0
