doc_id,item,category,amount,price,discount
b20c2f25a97e,Мусорные пакеты,Хозтовары,5,539,0.0
b20c2f25a97e,Разделочная доска,Кухонная утварь,4,2982,0.0
b20c2f25a97e,Ведро,Хозтовары,2,3602,0.0
b20c2f25a97e,Domestos,Бытовая химия,2,2421,0.0
b20c2f25a97e,Шторы,Текстиль,1,29964,2214.59
b20c2f25a97e,Domestos,Бытовая химия,1,2295,0.0
da04bc7971cc,Fairy,Бытовая химия,3,705,0.0
da04bc7971cc,Плед,Текстиль,1,14521,0.0
da04bc7971cc,Кастрюля,Посуда,3,14210,3255.8
da04bc7971cc,Mr Proper,Бытовая химия,3,1856,1008.63
c35f09b1b70c,Контейнер для еды,Кухонная утварь,3,1120,294.03
c35f09b1b70c,Губка для посуды,Хозтовары,1,485,0.0
c35f09b1b70c,Постельное белье,Текстиль,4,21413,15440.31
c35f09b1b70c,Губка для посуды,Хозтовары,3,420,0.0
c35f09b1b70c,Mr Proper,Бытовая химия,1,1521,0.0
c35f09b1b70c,Губка для посуды,Хозтовары,1,325,0.0
c35f09b1b70c,Domestos,Бытовая химия,5,2044,1660.2
17662b8873e7,Швабра,Хозтовары,5,9346,7735.34
17662b8873e7,Полотенце,Текстиль,5,2520,0.0
17662b8873e7,Кастрюля,Посуда,2,16157,0.0
17662b8873e7,Fairy,Бытовая химия,5,1141,0.0
17662b8873e7,Губка для посуды,Хозтовары,1,596,106.62
17662b8873e7,Мусорные пакеты,Хозтовары,1,1719,0.0
17662b8873e7,Полотенце,Текстиль,2,5802,900.58
5e606db5ae87,Кружка,Посуда,2,1620,0.0
5e606db5ae87,Плед,Текстиль,4,11174,0.0
5e606db5ae87,Полотенце,Текстиль,3,5655,909.3
db94b8d7dea5,Mr Proper,Бытовая химия,3,1702,0.0
db94b8d7dea5,Плед,Текстиль,1,12622,0.0
db94b8d7dea5,Швабра,Хозтовары,2,4130,1023.43
db94b8d7dea5,Контейнер для еды,Кухонная утварь,1,2912,284.56
db94b8d7dea5,Полотенце,Текстиль,4,2725,0.0
f7be8d22c616,Lenor,Бытовая химия,1,2152,0.0
2486d729ea73,Постельное белье,Текстиль,1,28169,0.0
732cbafc3ed5,Контейнер для еды,Кухонная утварь,1,1601,0.0
732cbafc3ed5,Разделочная доска,Кухонная утварь,1,3129,0.0
732cbafc3ed5,Полотенце,Текстиль,3,4931,0.0
732cbafc3ed5,Кастрюля,Посуда,2,11525,4037.71
732cbafc3ed5,Контейнер для еды,Кухонная утварь,2,2757,795.93
732cbafc3ed5,Domestos,Бытовая химия,1,2061,0.0
732cbafc3ed5,Губка для посуды,Хозтовары,4,684,0.0
a02e0ef82e0c,Кастрюля,Посуда,1,20766,0.0
a02e0ef82e0c,Шторы,Текстиль,3,26943,0.0
a02e0ef82e0c,Шторы,Текстиль,4,42064,0.0
2a8a34cdc7f5,Разделочная доска,Кухонная утварь,5,1733,0.0
2a8a34cdc7f5,Губка для посуды,Хозтовары,2,393,0.0
2a8a34cdc7f5,Ведро,Хозтовары,3,3321,1829.4
a07894d1de2d,Шторы,Текстиль,5,47839,42587.88
a07894d1de2d,Domestos,Бытовая химия,5,1328,1259.58
a07894d1de2d,Нож кухонный,Кухонная утварь,2,5302,0.0
a07894d1de2d,Mr Proper,Бытовая химия,4,2180,1465.34
a07894d1de2d,Domestos,Бытовая химия,2,2281,0.0
a07894d1de2d,Кастрюля,Посуда,3,23861,0.0
ab147b8a8b90,Плед,Текстиль,5,19495,0.0
a7dd3ab771ac,Губка для посуды,Хозтовары,5,853,0.0
a7dd3ab771ac,Кастрюля,Посуда,2,10970,0.0
4b692ef45cd6,Fairy,Бытовая химия,1,889,0.0
4b692ef45cd6,Постельное белье,Текстиль,2,23327,0.0
4b692ef45cd6,Кастрюля,Посуда,2,18377,0.0
4b692ef45cd6,Domestos,Бытовая химия,2,2345,0.0
4b692ef45cd6,Сковорода,Посуда,4,17165,11219.82
4b692ef45cd6,Плед,Текстиль,3,10072,0.0
4b692ef45cd6,Кастрюля,Посуда,1,19781,0.0
e333f11401db,Разделочная доска,Кухонная утварь,2,1509,0.0
e241dbbb82db,Lenor,Бытовая химия,4,2227,0.0
7d3f69918cdb,Lenor,Бытовая химия,4,2526,0.0
7d3f69918cdb,Кружка,Посуда,1,2500,0.0
7d3f69918cdb,Lenor,Бытовая химия,3,2795,0.0
7d3f69918cdb,Кастрюля,Посуда,2,18665,0.0
7d3f69918cdb,Мусорные пакеты,Хозтовары,3,1964,0.0
7d3f69918cdb,Lenor,Бытовая химия,4,3078,2074.26
d9adcaab25d9,Губка для посуды,Хозтовары,2,804,0.0
d9adcaab25d9,Швабра,Хозтовары,5,6338,0.0
d9adcaab25d9,Набор тарелок,Посуда,2,6390,0.0
d9adcaab25d9,Губка для посуды,Хозтовары,3,808,166.43
4a78166f93e4,Нож кухонный,Кухонная утварь,3,10627,0.0
4a78166f93e4,Мусорные пакеты,Хозтовары,5,1264,0.0
38cb1f3bc0ab,Контейнер для еды,Кухонная утварь,3,2618,0.0
38cb1f3bc0ab,Fairy,Бытовая химия,1,837,0.0
38cb1f3bc0ab,Mr Proper,Бытовая химия,2,2334,0.0
239c807b5ad8,Domestos,Бытовая химия,2,2021,0.0
239c807b5ad8,Сковорода,Посуда,5,10170,0.0
239c807b5ad8,Кастрюля,Посуда,5,17615,0.0
239c807b5ad8,Плед,Текстиль,1,19706,0.0
239c807b5ad8,Сковорода,Посуда,1,10261,0.0
25a436404119,Lenor,Бытовая химия,2,2332,0.0
25a436404119,Кружка,Посуда,3,3548,0.0
25a436404119,Сковорода,Посуда,5,10165,0.0
25a436404119,Кастрюля,Посуда,1,15854,0.0
25a436404119,Нож кухонный,Кухонная утварь,3,3348,784.71
8f67515ce522,Кружка,Посуда,2,1513,0.0
8f67515ce522,Domestos,Бытовая химия,3,1936,518.09
2d9e6bd90bb4,Контейнер для еды,Кухонная утварь,3,1550,0.0
2d9e6bd90bb4,Mr Proper,Бытовая химия,2,1200,152.26
2d9e6bd90bb4,Нож кухонный,Кухонная утварь,5,3938,0.0
2d9e6bd90bb4,Швабра,Хозтовары,1,7536,0.0
2d9e6bd90bb4,Кастрюля,Посуда,5,11425,0.0
2d9e6bd90bb4,Сковорода,Посуда,4,7717,2441.16
