doc_id,item,category,amount,price,discount
93c0a07e8944,Кружка,Посуда,2,2486,0.0
93c0a07e8944,Швабра,Хозтовары,2,8907,1990.52
93c0a07e8944,Сковорода,Посуда,5,13317,9569.11
be8b635aca26,Контейнер для еды,Кухонная утварь,4,2685,0.0
be8b635aca26,Постельное белье,Текстиль,3,15282,0.0
be8b635aca26,Шторы,Текстиль,4,46479,0.0
062fec2bdee7,Мусорные пакеты,Хозтовары,2,1474,0.0
062fec2bdee7,Набор тарелок,Посуда,2,13591,0.0
b59e4f5b8e46,Lenor,Бытовая химия,5,3373,1307.75
b59e4f5b8e46,Контейнер для еды,Кухонная утварь,3,849,0.0
b59e4f5b8e46,Ведро,Хозтовары,5,5852,0.0
