doc_id,item,category,amount,price,discount
118e290be3c7,Сковорода,Посуда,3,11758,0.0
5b6a197d3d1e,Шторы,Текстиль,5,42675,0.0
5b6a197d3d1e,Плед,Текстиль,3,11019,3137.8
4e2f7572248f,Domestos,Бытовая химия,1,2011,0.0
4e2f7572248f,Шторы,Текстиль,3,23239,0.0
4e2f7572248f,Кастрюля,Посуда,3,15774,0.0
4e2f7572248f,Fairy,Бытовая химия,3,1050,0.0
4e2f7572248f,Шторы,Текстиль,2,26750,3770.82
84b6b9da5f82,Кастрюля,Посуда,5,14505,0.0
84b6b9da5f82,Lenor,Бытовая химия,1,2767,0.0
84b6b9da5f82,Контейнер для еды,Кухонная утварь,1,1412,0.0
84b6b9da5f82,Fairy,Бытовая химия,5,808,0.0
84b6b9da5f82,Постельное белье,Текстиль,5,21414,0.0
84b6b9da5f82,Fairy,Бытовая химия,5,760,195.08
1b9fb33820b7,Сковорода,Посуда,5,7066,0.0
1b9fb33820b7,Контейнер для еды,Кухонная утварь,4,2122,0.0
1b9fb33820b7,Контейнер для еды,Кухонная утварь,5,2806,0.0
1b9fb33820b7,Мусорные пакеты,Хозтовары,1,582,0.0
b79b0d18c9c0,Швабра,Хозтовары,3,11123,0.0
b79b0d18c9c0,Швабра,Хозтовары,2,4302,471.41
b79b0d18c9c0,Набор тарелок,Посуда,5,9430,0.0
b79b0d18c9c0,Кружка,Посуда,2,2116,0.0
23f9d1a64bd2,Постельное белье,Текстиль,3,18490,0.0
fc17ade00560,Постельное белье,Текстиль,2,25322,0.0
fc17ade00560,Разделочная доска,Кухонная утварь,5,3711,0.0
fc17ade00560,Мусорные пакеты,Хозтовары,4,1716,1350.78
6cbd6622c1d8,Сковорода,Посуда,4,14839,5678.93
6cbd6622c1d8,Шторы,Текстиль,3,24117,0.0
6cbd6622c1d8,Плед,Текстиль,2,7184,1247.36
6cbd6622c1d8,Кружка,Посуда,2,3900,456.61
3bb7387e88d8,Постельное белье,Текстиль,4,24664,0.0
3bb7387e88d8,Швабра,Хозтовары,1,8327,0.0
3bb7387e88d8,Постельное белье,Текстиль,1,23242,2209.27
3bb7387e88d8,Lenor,Бытовая химия,2,2450,0.0
3bb7387e88d8,Fairy,Бытовая химия,1,1153,0.0
3bb7387e88d8,Разделочная доска,Кухонная утварь,5,3043,0.0
3bb7387e88d8,Постельное белье,Текстиль,5,28512,21625.41
648a2d93b499,Fairy,Бытовая химия,5,1158,0.0
680d2528d573,Разделочная доска,Кухонная утварь,2,2750,416.34
680d2528d573,Lenor,Бытовая химия,2,3476,1031.5
680d2528d573,Mr Proper,Бытовая химия,3,1491,0.0
da9bd180c00a,Швабра,Хозтовары,5,11410,0.0
da9bd180c00a,Полотенце,Текстиль,2,5162,0.0
8dc66cad955b,Постельное белье,Текстиль,5,20457,0.0
8dc66cad955b,Швабра,Хозтовары,5,4649,0.0
8dc66cad955b,Нож кухонный,Кухонная утварь,3,6989,2000.23
05c0234865b4,Мусорные пакеты,Хозтовары,5,666,0.0
05c0234865b4,Lenor,Бытовая химия,1,2114,284.29
05c0234865b4,Швабра,Хозтовары,3,6963,3271.22
05c0234865b4,Контейнер для еды,Кухонная утварь,2,2797,0.0
05c0234865b4,Мусорные пакеты,Хозтовары,1,1199,103.05
05c0234865b4,Ariel,Бытовая химия,4,3766,0.0
17bbfa9e672f,Разделочная доска,Кухонная утварь,4,3907,0.0
17bbfa9e672f,Кастрюля,Посуда,4,19839,0.0
17bbfa9e672f,Mr Proper,Бытовая химия,4,1814,0.0
17bbfa9e672f,Постельное белье,Текстиль,2,31996,0.0
38f9ed59b42d,Разделочная доска,Кухонная утварь,1,4154,625.71
38f9ed59b42d,Постельное белье,Текстиль,3,19905,0.0
38f9ed59b42d,Domestos,Бытовая химия,4,2464,0.0
38f9ed59b42d,Шторы,Текстиль,5,38636,18273.04
38f9ed59b42d,Сковорода,Посуда,4,13224,0.0
38f9ed59b42d,Нож кухонный,Кухонная утварь,5,8699,0.0
38f9ed59b42d,Мусорные пакеты,Хозтовары,4,675,0.0
7d28f3db880d,Мусорные пакеты,Хозтовары,2,1708,0.0
7d28f3db880d,Постельное белье,Текстиль,3,27338,0.0
7d28f3db880d,Набор тарелок,Посуда,5,12512,0.0
7d28f3db880d,Полотенце,Текстиль,3,3308,1686.7
7d28f3db880d,Полотенце,Текстиль,2,3083,0.0
7d28f3db880d,Разделочная доска,Кухонная утварь,3,4731,0.0
7d28f3db880d,Ariel,Бытовая химия,3,5303,0.0
9ad9bdf63804,Кружка,Посуда,4,3472,0.0
9ad9bdf63804,Нож кухонный,Кухонная утварь,3,5466,0.0
9ad9bdf63804,Ведро,Хозтовары,4,5760,1977.62
9ad9bdf63804,Губка для посуды,Хозтовары,2,890,0.0
9ad9bdf63804,Ariel,Бытовая химия,5,4676,0.0
9ad9bdf63804,Fairy,Бытовая химия,3,896,0.0
