doc_id,item,category,amount,price,discount
3f74abaac8d0,Набор тарелок,Посуда,5,8387,4731.89
95c0c763fddc,Постельное белье,Текстиль,4,33542,0.0
95c0c763fddc,Mr Proper,Бытовая химия,3,1332,0.0
95c0c763fddc,Lenor,Бытовая химия,4,3558,2370.41
c95028bf32ee,Ariel,Бытовая химия,1,4283,0.0
c95028bf32ee,Разделочная доска,Кухонная утварь,3,3069,1011.19
c95028bf32ee,Нож кухонный,Кухонная утварь,2,10841,0.0
c95028bf32ee,Контейнер для еды,Кухонная утварь,1,2591,514.38
c95028bf32ee,Кастрюля,Посуда,2,11577,2100.09
345cde44e9cc,Fairy,Бытовая химия,5,822,0.0
345cde44e9cc,Ariel,Бытовая химия,4,4091,0.0
ee8cc247114c,Сковорода,Посуда,1,14257,0.0
e83e81fceebd,Постельное белье,Текстиль,4,22725,0.0
e83e81fceebd,Lenor,Бытовая химия,1,3269,0.0
d12cbf281320,Domestos,Бытовая химия,1,2172,244.7
d12cbf281320,Полотенце,Текстиль,3,4862,0.0
d12cbf281320,Нож кухонный,Кухонная утварь,2,4004,0.0
d12cbf281320,Lenor,Бытовая химия,3,2290,0.0
d12cbf281320,Набор тарелок,Посуда,5,11118,6885.2
d12cbf281320,Контейнер для еды,Кухонная утварь,2,1044,171.22
d12cbf281320,Контейнер для еды,Кухонная утварь,1,2473,0.0
636f994460f8,Мусорные пакеты,Хозтовары,1,712,0.0
636f994460f8,Плед,Текстиль,3,9811,0.0
636f994460f8,Набор тарелок,Посуда,3,13787,0.0
636f994460f8,Разделочная доска,Кухонная утварь,2,3030,0.0
636f994460f8,Контейнер для еды,Кухонная утварь,4,1153,747.21
05adb16dc2c2,Швабра,Хозтовары,1,10998,0.0
05adb16dc2c2,Mr Proper,Бытовая химия,1,1942,0.0
05adb16dc2c2,Плед,Текстиль,2,15014,0.0
ceb5bc924336,Постельное белье,Текстиль,1,19448,0.0
ceb5bc924336,Ariel,Бытовая химия,3,6480,0.0
ceb5bc924336,Ведро,Хозтовары,2,6133,0.0
ceb5bc924336,Кружка,Посуда,4,3412,0.0
ceb5bc924336,Нож кухонный,Кухонная утварь,3,5944,0.0
ceb5bc924336,Шторы,Текстиль,5,41917,0.0
ceb5bc924336,Сковорода,Посуда,1,17286,2590.4
67a7f3829d2c,Mr Proper,Бытовая химия,4,1864,0.0
67a7f3829d2c,Нож кухонный,Кухонная утварь,3,7788,3158.61
67a7f3829d2c,Ведро,Хозтовары,2,6341,2016.62
de02bda042e0,Полотенце,Текстиль,3,4701,2210.84
de02bda042e0,Mr Proper,Бытовая химия,1,1298,81.8
9cf078b192a5,Mr Proper,Бытовая химия,1,1542,280.61
9cf078b192a5,Ariel,Бытовая химия,2,4305,0.0
9cf078b192a5,Нож кухонный,Кухонная утварь,1,8966,0.0
8d9de16b29c8,Сковорода,Посуда,1,16659,0.0
8d9de16b29c8,Сковорода,Посуда,2,13443,4074.43
8d9de16b29c8,Набор тарелок,Посуда,3,11707,0.0
8d9de16b29c8,Ведро,Хозтовары,2,3840,0.0
8d9de16b29c8,Шторы,Текстиль,4,36595,0.0
8d9de16b29c8,Набор тарелок,Посуда,5,11040,0.0
8d9de16b29c8,Ariel,Бытовая химия,2,6314,0.0
efeaacc2e24b,Губка для посуды,Хозтовары,2,652,0.0
efeaacc2e24b,Сковорода,Посуда,4,16139,0.0
348058ee2c0f,Сковорода,Посуда,4,7566,0.0
348058ee2c0f,Lenor,Бытовая химия,3,2567,482.21
348058ee2c0f,Кружка,Посуда,3,1477,0.0
348058ee2c0f,Mr Proper,Бытовая химия,5,1569,0.0
348058ee2c0f,Кастрюля,Посуда,5,11325,0.0
ebc31a849bca,Domestos,Бытовая химия,2,1849,712.08
ebc31a849bca,Domestos,Бытовая химия,1,1563,0.0
ebc31a849bca,Губка для посуды,Хозтовары,5,803,0.0
ebc31a849bca,Набор тарелок,Посуда,2,7705,0.0
ebc31a849bca,Мусорные пакеты,Хозтовары,3,768,219.95
3576de7e2e25,Контейнер для еды,Кухонная утварь,2,1535,473.78
3576de7e2e25,Domestos,Бытовая химия,5,1796,1338.25
3576de7e2e25,Плед,Текстиль,4,17431,0.0
d48728a87e42,Швабра,Хозтовары,3,11637,0.0
d48728a87e42,Набор тарелок,Посуда,1,7546,1425.26
d48728a87e42,Постельное белье,Текстиль,4,16236,0.0
d48728a87e42,Кастрюля,Посуда,4,13983,0.0
d48728a87e42,Шторы,Текстиль,5,36579,0.0
39d3d93b3d01,Fairy,Бытовая химия,1,804,0.0
39d3d93b3d01,Постельное белье,Текстиль,1,12169,0.0
39d3d93b3d01,Ariel,Бытовая химия,5,4101,3777.71
39d3d93b3d01,Набор тарелок,Посуда,1,7070,0.0
39d3d93b3d01,Шторы,Текстиль,5,42883,0.0
ad4457e49f4d,Кастрюля,Посуда,2,21513,0.0
ad4457e49f4d,Набор тарелок,Посуда,2,5225,891.85
ad4457e49f4d,Набор тарелок,Посуда,5,8406,6833.26
5471555ddb73,Контейнер для еды,Кухонная утварь,3,2570,0.0
5471555ddb73,Fairy,Бытовая химия,2,1084,0.0
5471555ddb73,Кастрюля,Посуда,2,18764,0.0
5471555ddb73,Швабра,Хозтовары,1,11782,0.0
5471555ddb73,Набор тарелок,Посуда,4,11037,0.0
5471555ddb73,Контейнер для еды,Кухонная утварь,4,2859,0.0
3c689d468831,Постельное белье,Текстиль,1,15582,2275.43
3c689d468831,Шторы,Текстиль,1,19856,0.0
3c689d468831,Набор тарелок,Посуда,2,7842,1433.64
3c689d468831,Кастрюля,Посуда,4,17440,0.0
3c689d468831,Губка для посуды,Хозтовары,2,472,0.0
3c689d468831,Разделочная доска,Кухонная утварь,3,1697,0.0
1300bcacb018,Ведро,Хозтовары,1,2055,0.0
1300bcacb018,Постельное белье,Текстиль,4,31757,9403.44
6557f58db79c,Domestos,Бытовая химия,4,1942,0.0
6557f58db79c,Набор тарелок,Посуда,3,7796,0.0
b38ef42392e4,Шторы,Текстиль,5,18998,15275.93
b38ef42392e4,Сковорода,Посуда,5,7371,0.0
b38ef42392e4,Полотенце,Текстиль,4,5547,0.0
b38ef42392e4,Ariel,Бытовая химия,5,5583,0.0
f12c023caf68,Набор тарелок,Посуда,1,6032,0.0
f12c023caf68,Швабра,Хозтовары,4,10774,6919.32
f12c023caf68,Полотенце,Текстиль,2,2558,0.0
f12c023caf68,Кружка,Посуда,3,2081,0.0
f12c023caf68,Кастрюля,Посуда,4,14944,0.0
f12c023caf68,Плед,Текстиль,5,15964,0.0
f12c023caf68,Постельное белье,Текстиль,3,20667,0.0
88b195566c61,Полотенце,Текстиль,2,3329,0.0
6328a144a86e,Губка для посуды,Хозтовары,2,649,0.0
8c70fce8126e,Губка для посуды,Хозтовары,5,755,0.0
8c70fce8126e,Шторы,Текстиль,5,39804,0.0
8c70fce8126e,Fairy,Бытовая химия,1,723,0.0
8c70fce8126e,Швабра,Хозтовары,1,9454,0.0
8c70fce8126e,Набор тарелок,Посуда,1,7031,1093.06
8c70fce8126e,Разделочная доска,Кухонная утварь,3,2733,1291.04
4c924736ab71,Кастрюля,Посуда,2,20521,0.0
4c924736ab71,Domestos,Бытовая химия,1,2327,0.0
4c924736ab71,Нож кухонный,Кухонная утварь,1,5491,0.0
4c924736ab71,Нож кухонный,Кухонная утварь,2,11760,4437.62
4c924736ab71,Кастрюля,Посуда,3,18660,0.0
4c924736ab71,Мусорные пакеты,Хозтовары,3,1713,0.0
4c924736ab71,Domestos,Бытовая химия,4,1780,0.0
9fbc075fbfb8,Плед,Текстиль,5,18455,0.0
9fbc075fbfb8,Постельное белье,Текстиль,2,14879,0.0
9fbc075fbfb8,Набор тарелок,Посуда,1,11917,0.0
35e4bb078dbc,Кружка,Посуда,3,3699,0.0
b313a248539f,Постельное белье,Текстиль,2,32784,0.0
b313a248539f,Нож кухонный,Кухонная утварь,1,11351,589.94
b313a248539f,Fairy,Бытовая химия,4,765,0.0
b313a248539f,Набор тарелок,Посуда,1,6779,542.01
b313a248539f,Сковорода,Посуда,1,9224,0.0
fb0e569c0983,Разделочная доска,Кухонная утварь,5,3018,1208.69
35e771cba93f,Сковорода,Посуда,5,12606,12094.84
8adc7e71ca31,Швабра,Хозтовары,3,10413,0.0
506d416831b4,Нож кухонный,Кухонная утварь,2,8517,3023.29
